Txn Hash,timestamp,Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX,volume_bought,volume_sold,token_bought,token_sold
0xf6af0751834873ae919a196620fa4e4054089d43aea99b9ac897b79667a27efa,1584732105,Swap,0.532794048, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.53279405,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.532794048,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x312dff92e7705cff3fbec267b7b5370000927285b411a58d527a490b1c8ff0d4,1584737110,Swap,0.544617497, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5446175,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.544617497,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xf1b0e95effc5c3c77b3accdff085b96a69aa34913249a71003bbb8037bdb1db2,1584738312,Swap,0.556838725, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.55683873,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.556838725,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xd1c6f90887c8f2f76837f26c2e20a5ed20cd20ce0ce37ceb51dbdfe4296fc409,1584739507,Swap,0.569475772, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.56947577,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.569475772,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x6284ebc466390a27cc7ff35efff33d32dd6107cf1a75b72ae5962786fb020782,1584852457,Buy,0.566102152, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.56610215,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.566102152,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xd734f6c4791ddb82c932eadb64ee3946bfb7bfd2ad526d856eff1505b842498a,1584897759,Swap,0.569514111, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.56951411,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.569514111,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x4068848219f9cf779f077a5bae17376e935d81fab3c71ec62202ec13d51e6617,1584911453,Sell,2.135142324, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,1.260300832, ETH,0.59026549,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,1.260300832,2.135142324, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xa284f10a7ab8754899568d1fd1ac482c2b5af00feafd83dc5a8393c86a4a87fe,1584971968,Buy,0.59443734, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59443734,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.59443734,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x0a21d417c3f683df3f0c15ac0dfd0554c18c91bd460d6e872c91cfb6d48e2616,1584997894,Buy,0.580966406, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.58096641,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.580966406,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x623db6af50b729bab09284c62b95cceb46a0672e97e5bb5cc3faff9be44f0d28,1585042324,Buy,0.567948471, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.56794847,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.567948471,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xe167b247df1069f369f0a91295fb388b48e32837446145e3b2a2cf44091a884c,1585050464,Buy,0.555363445, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.55536345,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.555363445,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x60e162040ac4fda7d213d448900a0f9cf459a141f23a6d56198795f61f96c598,1585095101,Swap,0.558710681, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.55871068,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.558710681,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x9e4e84447fed1531fbfd4b2b6484e9a48a954f4980a3d775013d3c985b1ab07c,1585136983,Swap,0.571409655, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.57140966,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.571409655,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x0eebba70093e0c4ac21a2b25edb18a86c83b680bf29d5ef34e013d22710753ad,1585144022,Buy,0.568024636, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.56802464,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.568024636,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x5e21bc1f11c1ae7bb71933db5672af5942a007eb400b735736067c7253acd241,1585171646,Swap,0.571448182, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.57144818,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.571448182,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xee678934c07e8ddc779e53a8ef08434475cc50a7b23b199a71a1c60a0b6c1cc1,1585355061,Swap,1.182746711, UNI-V1,2, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59137336,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,1.182746711,2, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xe0e11b96ae6d6e6286b8bcae650af4ea3d4f0b9fc75cc3c57ab52bd1c80a8bde,1585367136,Swap,0.612256411, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.61225641,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.612256411,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xc28df6650bb076fd4c49b153a6476f4ec50db705387493531b9a8d0a00b6b618,1585383855,Buy,0.608630846, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.60863085,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.608630846,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x4f9740dae50eaf9c405bcd192d20fb51487786590ec0d13b7fedcc7ea27e83b0,1585418136,Swap,0.61229913, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.61229913,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.61229913,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x35dfebac184131ea544e34c87219e287d706ae08512dca4f3398d2f5eb4baabf,1585427487,Buy,0.608673312, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.60867331,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.608673312,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x647c1a4718fac44e8e2e3047390fb16b2dc5cd363ded6a0993deed846f961894,1585433836,Buy,0.594721444, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59472144,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.594721444,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x808d89046c4dffeec77592a30c263e9594268e2fc6f8fd372531b327a035bf30,1585469945,Swap,0.598305894, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59830589,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.598305894,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x20c363bbfd79450d045ef0fa209391ed9575fb925408312fa428a406863b0389,1585510531,Swap,0.612384086, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.61238409,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.612384086,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xbb4dd6039a4ea86db3b9c18f6d633ff0400724883e5edac04bbb288fa8a7e8a8,1585551041,Buy,0.608757765, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.60875777,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.608757765,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xd618d785323990d00706d54adfdf5c4add177e7e91c1d5a1c50f4f3a41c0e44a,1585570309,Buy,0.594803961, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59480396,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.594803961,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x1ec216a8c154d93f4f43d9a5125ce734973795bd57c5b7a4362d44b173ffa45b,1585599622,Buy,0.581324719, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.58132472,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.581324719,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x16c3ade88f9d68c9cae3dad08b4d5bdaa4b622735fae7ef7a49ed5af80202a13,1585628637,Swap,0.584828426, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.58482843,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.584828426,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x62ddb2c88a4a7c1b1ce11ce5eab9474182b5e9beaaa9a58563b1673b6a56813e,1585685645,Buy,0.58136436, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.58136436,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.58136436,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x0ae4717f6cc76bd31c1626f03106d4f347a2e39f4b79d460ff4ab974054e75df,1585700607,Swap,0.584868306, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.58486831,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.584868306,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x2c6f281ccc9b8d607ed564c20975812fd54e51a782c99e52f6177bed9b88971d,1585769193,Swap,0.59847052, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59847052,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.59847052,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x123ecee7f5aa4af065ed5b9df48d5af8d3957349e524b0a5d7b3aa7a7ae3ca70,1585774038,Buy,0.594926113, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.59492611,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.594926113,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x07869461f91e92e2371816defdbc67a0a628b4a556e752bca471d57aa30e5f8b,1585784037,Buy,0.581444103, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5814441,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.581444103,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xcef8edc01b33929122e6e48460ecc7a482cefc5c9c2c4daf10f742c2cb2f0810,1585786330,Buy,0.568415465, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.56841546,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.568415465,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xb420fc680e20ecd0af8eaa7915b6cefbcaf5f9cdd2d5e9265eb4613a5c1e1366,1585848999,Buy,0.555820091, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.55582009,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.555820091,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x33c94dd49adb9ebabfeb56a03a462841cf84aaf25080b96447346430af9cf61e,1585849062,Buy,0.543638976, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.54363898,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.543638976,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x3bafaa0a527ad694f1f5cce62e17d2c6d7ce0ac065d4d0cd7d9621f1e8d83b58,1585854484,Swap,0.546915547, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.54691555,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.546915547,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xe44a0e0245d0828f0776eba5ac34438fddff60cb469841c1ff6b3edb7381818a,1585899421,Buy,0.543674826, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.54367483,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.543674826,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xc01d9591b58094bdb7e177b71b38fa593b887aa5d441ef497675a20f44391dde,1585928917,Swap,0.546951613, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.54695161,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.546951613,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x7077ea83caa3a576f43db114b4633d1bd98a1538dfbf2fc0474e3dc104275e3e,1586019025,Buy,0.543710679, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.54371068,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.543710679,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x092140fa1140b5513de8936d988eda0bb49fcfd8edc9e2e9c0e6b052ec8caeab,1586150346,Buy,0.531924295, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5319243,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.531924295,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xf2a68c60c3a1ad76098cbd4ce353f0e75f6102529cc86e1da26aea307fb62ac6,1586155342,Buy,0.520517239, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.52051724,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.520517239,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x8cf8f20fde5d7ac18357e1860de71b2330f0422646f16e58de96b3187672d10f,1586165341,Buy,0.5094734, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5094734,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.5094734,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x2d7a02b78639a05f926247c22769289ecb6a09b0a055350e09d632222de37430,1586188169,Buy,0.498777516, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.49877752,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.498777516,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xb4679219140ea582df997ad457be981155bcf78025f234a88da6bdb4cca1fa4c,1586739561,Swap,0.501783702, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5017837,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.501783702,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xcf8acfffe178a9f3c1376de21c18d279678622d819e2c5b178243496421ac2ef,1586811757,Buy,0.498809025, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.49880902,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.498809025,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x81d401520d8ff008b65a96e514c18760179092914b7ea2ec38791a0dd1bb18fd,1586992114,Swap,0.501815401, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5018154,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.501815401,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xa9b90287445e545d8fb2657ef7ebd16ff6d9fd7b1e0a90ac396beff7aca09c1e,1586996805,Swap,0.512608809, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.51260881,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.512608809,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xf32548da4192a51573874a25933761ef87d03eec0d357b2a84c902e180bdffdd,1587017970,Buy,0.5095703, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.5095703,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.5095703,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x553521547261f95ff1062ac5903b8cb01d211c700d27d301f980bc4256b059f3,1587020743,Buy,0.498872383, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.49887238,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.498872383,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x8c283eb5f28a765ce3fd8eeba0e8c7302e4366fca8fa512455c12ec24c9bdb83,1587076609,Buy,0.55374992, ETH,1.135142324, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.48782422,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.55374992,1.135142324, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x29788fd0bc4733400bb4e849ad46fffdbafb528d9263a6e5678b373804fa86df,1587142464,Buy,0.477129828, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.47712983,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.477129828,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x74900b035a66c634ccab6fb50eb6adaee6dbc4a5275b2772cee54683631f3e6e,1587201381,Swap,0.029140212, UNI-V1,0.061300078, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.4753699,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.029140212,0.061300078, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xfb95c553b98c1c267c4fe413a29aead0d20d3c1ecd985861831bca839efc3a0d,1587212798,Buy,0.468020242, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.46802024,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.468020242,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x3ca8cec4e2195a2bc0a5205c65bb27e27468232cb0e20bdc62f8407a10cc5eed,1587228936,Buy,0.45859815, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.45859815,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.45859815,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x35deaa09a610177d2c17fea87635af4ef5b9d498dc46630b491d9f5bdef5d003,1587229751,Buy,0.449457884, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.44945788,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.449457884,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x8c86d06e6bfdb212108f9f6cc2e5a72991148669c6d0a6bfbe3d4e96bf2434a0,1587329610,Buy,0.440588314, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.44058831,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.440588314,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x09a1f23744877e5082107772a8b262fae634004dd9f3f70cc498be0ec5472156,1587384850,Buy,0.431978852, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.43197885,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.431978852,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x85c2accc5d3c812251030228704f6276e70712af153a48ff3f67d187a9c83acf,1587385072,Swap,0.434582436, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.43458244,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.434582436,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x10430f609c88b02d00e7764d7da7e2b94b58b7635f907bddd710a01e8ae24c8a,1587405732,Swap,0.44326985, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.44326985,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.44326985,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0xb4eea30c72c777fd045c4c2610a2773a7811eeaff4fc4a5d104c04642c97cb9c,1587411547,Swap,0.452220254, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.45222025,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.452220254,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x146f6b7723402fff4a504ea883e47377299c0fe94d2a5fd8bcce4129dddcc201,1587539232,Buy,0.44953796, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.44953796,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.44953796,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x63b7fba5629fa482ba49300a304653bf7fc5c9c9a1f0da1352d58678f39fc1e0,1587561986,Buy,0.44066681, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.44066681,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.44066681,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xfde16d0309ca98d00a22de232249a694c43806f96f957297e20f90b826793524,1587574390,Buy,0.432055815, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.43205581,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.432055815,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x24f5a4fc0bf47b36e583d2c47ae24eb567a1ca029e3d64aa38bc0eca9f5177a3,1587633448,Buy,1.246989851, ETH,3, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.41566328,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,1.246989851,3, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x8b6ab7171994d89deced988b9ddaf558d1ff3a056c8ef7c332cebe6e0af23495,1587633449,Swap,0.410142208, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.41014221,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.410142208,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x621e4282edfdc04de9fbb00df1c9c793db9ab9540805c366113b940bcfe90a17,1587633511,Swap,0.418102715, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.41810271,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.418102715,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x48e5a9a58f3c4f13f6d047cace165c77bec309335d7303f531be238d1790403e,1587653271,Buy,0.415621829, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.41562183,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.415621829,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x0f1262de1d3aedc93e2d3f4ea207aa8e5160865bd4eaf86ed837739f8fbcf353,1587794310,Buy,0.407731846, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.40773185,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.407731846,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xf21f332a248191cfe2fa3f8f5c85be7fe93da8ebdc2c216f0eaf78843a762e74,1588143824,Buy,0.400064529, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.40006453,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.400064529,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0x2d70388195d5f4d935cf8776467aa8bc21ae6cc6cdab3ea8ff36b6a8873400b0,1588229999,Buy,0.624961731, ETH,1.6007, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.39043027,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.624961731,1.6007, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xfd91dda7a38d5a875e4daee60abce620775d46a003718ce383f3b3b872b3a972,1588331930,Buy,0.331959535, ETH,0.87, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.38156268,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.331959535,0.87, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
0xc4fe55a5465a1834d5dd911b9c62aad7b39816427a034253dc1705eb83ae6cbc,1588584296,Swap,0.384325876, UNI-V1,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.38432588,UNI-V1 per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.384325876,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, UNI-V1
0x91526252a50130bbd4111ab216af6220bdca92494d0bb515b273d9391d8a67a7,1588601217,Buy,0.382044505, ETH,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,0.3820445,ETH per REALTOKEN-5942-AUDUBON-RD-DETROIT-MI,Uniswap,0.382044505,1, REALTOKEN-5942-AUDUBON-RD-DETROIT-MI, ETH
